text,sentiment
 I concur with ! It`s priority on today`s to do list  http://twitter.com/karasw/status/1695368792,positive
Karaoke at a small town bar. Having a wonderful time!,positive
"  I care about Eurovision! And yes, they have a 50% jury-based vote this year  #eurovision2009",positive
Nothing like home-made paranthas for breakfast,positive
_west and by music I meant awesome Christian artists.,positive
 love that birdy nest! though i already got us another kind,positive
oh yeah... happy Mothers day to every mom out there and to my friend`s moms,positive
haha wow there`s a song called `hit me on twitter` lmao. okay g`night,positive
Watching my fav movie...Two Can Play That Game! 'Ever notice how men start to act up around Spring time?' Shante Smith,positive
Hope my roommates having a good morning without TP and soap!,positive
 yus! :3 he was really nice,positive
Revamping my recording studio today and adding some nice high end outboard gear...very exited!,positive
" Thank a Chu?t ???  Ch?c v?y qu???, hik, ch?c em ph?i ?i h?c 1 kh???a ph? c?p ki?n th?c c? kh??? g?p =.=",positive
 hmmm Essense awards would be fun... but also pricy,positive
Good Morning,positive
wish it wasn`t raining,positive
_ann_cole  i thinks thats right lol... please follow me... much appreciated,positive
I love that Joan Rivers says it`s Family First.,positive
Happy mother`s day to all the mom`s! Love you mom,positive
 omg! I dont blame you! hope you didnt hurt him too bad,positive
 it`s cloudy and damp over here too. i hope it doesnt rain for tonite`s track meet  i`d hate to do interviews in the rain,positive
 heheh ....qualifying was pretty exciting tho  ..,positive
My goodness! I go single and **** goes crazy! Haha. **** this. I like being single too much. I do what I want...holla!,positive
http://twitpic.com/4wkpl - Widescreen laptop + rotation + comics = Awesome.,positive
 Lol... She is fine the way she is  How has your weekend been?,positive
 yes! it definitely paid off ... thanks 4 the advice,positive
OMG 17 again... I`m so buying that on DVD   Yeahness for another good movie  Also thanks to my movie buddies :],positive
"had a cracking night last night, don`t think i`ve ever laughed so much  nice, lazy day today woop!",positive
had the best weekend EVER  XXXXXXXXXXXXXXXXXXXXXX,positive
Glad to be home I wish I could make  feel better,positive
. Awesome!  what kind?,positive
"Fantastic weekend - hairdressers, stylish luncheons & a Fabulous girlie night with wine, cheeses & chocolates...And dancing till morning",positive
" - well i greatly appreciate your comment.  That means a lot to me.  I`m working on both of them...work in progress, you know.",positive
 haha nice to know I`m not alone! Working in the BBC and can`t see it,positive
 http://twitpic.com/4fnaa - haha love you two girl,positive
 lol thanks!,positive
_Ky_Monkey Hope u have an amazing day today Monkey! U deserve it!  No cheating on DEW & looking at THE PICTURE! lol Happy Bday! <3,positive
 hi my name is Chelsea and i respect your opinion when it comes to dwts. you were great on there too!,positive
 Good Luck!!!  keep rockin!,positive
Itt`s the BIG TIME Saturday night  Playing Canasta then a movie then...Psych homework?  Stay shiny and love everybody!!,positive
_om 'If I should paint my fingernails green- oh and it just so happens I do paint them green...'  Marvelous,positive
"Just booked my tickets for London on thursday, i`m so exicted",positive
 That`s exactly how I feel.  I hope you start feeling better soon.,positive
" ah it doesnt work for me  but i just want to say i love the beach girl, you guys are acee! england loves you (: ****",positive
 Cant wait to do some of those things,positive
"Not feeling very good at all, why does this have to happen today of all days? Not going to friends tonight",positive
good morning! off to the gym I go,positive
 YAY!!  I was supposed to be there next weekend. But its off now.   But I`ma make it out there...I <3 Philly.,positive
I am soo happy! But frustrated at the same time!  :]  :S. Ohh noo!!! Britney is recording her new video for Radar!!!  Sooo ExxCiiTeed!!!,positive
" yeah, I much prefer tweetdeck but if you must have multiple accounts",positive
 I use NewsFire. Works like a charm,positive
Needs a yummy breakfast after her shift,positive
Happy Mothers day to all the grown n happy & the lil prego smuts lol Just Playing everyone is loved.. happy Mothers Day & God Bless,positive
 http://twitpic.com/4w06l - LOVE IT! U have a great job!!,positive
" Hahaha! Is he snoring, too?",positive
" no your not  they are very cute, how you going being a daddy?",positive
1 John is an amazing book. Just what I needed to brighten my mood.,positive
is Happy Mothers Day.   Taking Mum out for dinner to one of my favourite restaurants down Glenelg now,positive
 Thanks. End up going to Makino Chaya,positive
 i love you <3  host me lmao,positive
 apparently!  Haven`t tried the site tho. Maybe will get better results.,positive
 You know what?  That cowboy hat in your pic made me smile today (you don`t see many of those in Japan),positive
"Wait - No Wind in Hair - that would be I-L-L-E-G-A-L!!  I would Never break the law!! No, never.",positive
" You`re not the only one surprised that FreeTDS and UTF-8 don`t 'just work'. But you`ll get it right, eventually.",positive
what a wonderful day...i am going to sleep so well tonight,positive
 hopefully I`ll get to see HTB next week and LA really soon!! Can`t wait!!!,positive
 Sweeny Todd is deadset one of the best movies of all time,positive
Finally managed to catch her boyfriend on skype... sooo happy now,positive
Had fun 2nite...i was pleasantly surprised,positive
"Friends are gone. Sushi, movies, laughter. Just what I needed. FUN!",positive
 Haha I like that. You`re actually saying thanks to the bots! Never looked at it like that.,positive
 safer to say that your cube is now a sphere ... but roll with it buddy ... it is an awesome time ... esp the 1st one,positive
kellie: Its a major problem okay. alex: what is? Kellie: hahahahahahahaa your face,positive
I left my ipod in the car so now its all warm.,positive
 I know   Guess I was hoping they`d revitalize the plot lines as well instead of reverting to old cliches!,positive
" this is funny, we just discussed Bela Lugosi  over dinner, his apearance in Plan B from outer space 'best' movie ever",positive
mmmmmm mcdonalds coffee is soooooo good.....maybe going to hookah tonight with the abbster,positive
 I SLEPT THROUGH MY ALARMS  woke up at 6 instead of 4  i feel like a complete tool,positive
 - great site.  The photos on it are fantastic.  Will be very useful for my visit to Pembroke (inc Skomer) in June,positive
" my hubby`s a vet, so we `get` that animals are like children!! all the best! hope ur biz is going well",positive
happiest girl in the world.  best weekend ever and I can`t wait for next weekend either!!!  so grateful for all my blessings!,positive
watching because i said so! happy mothers day!,positive
   good point!! Mine is on its way. How did he get delivered?  I will post pics too wen I get him,positive
 i KNOW! AHH!  so fun!,positive
_OTTAWA have fun!,positive
G`night Twitterverse! Thanks for keeping me entertained!!,positive
"and she was all like 'dude. I care about you.' and it made me smile  yea that teaches me not to drive on E, lol",positive
_aguirre Now I wish I was going,positive
"So, what are you all doing? I`m eating crackers! Yummy. The unsalted ones of course. I only do salt in my caviar.",positive
It`s raining that fine rain!!! U know the fine rain that wets you the most,positive
"I have an awesome picture of happy pint, but it`s not sending",positive
" Cheers John, thanks for following me. Look forward to your twitterings too. Think this`ll be a good place for my rants  ****",positive
I`m so proud of my NAU graduate friend!!! We`re getting ready to celebrate  tonight!!! It`ll be an international ordeal~,positive
" brazil LOOOOOOOOVES you, i miss you  24th may, the perfect day off",positive
_it_good den fell asleep on me!!!,positive
"Chillin with the rents, and looking at hilarious old photos. Well funny!",positive
 http://twitpic.com/5h3ad - And Brazil??? WE LOVE YOU TOO!!,positive
_rockett i know! And he laughed at the stupid `women`s right`s` joke. Wth! Glad we have the same humor!,positive
 I love it. Tell me it didn`t match my shirt perfectly. Can you just not move PLEASE? What am I supposed to do without you?,positive
 Seesmic Desktop seems pretty good. Nice find,positive
What an incredibly great day.  hahaha!,positive
  awww thank you,positive
morning!  well excited dancing down the park todayyy! should be good!  wooo c`mon venue!  ****,positive
i love it when justin timberlake hosts snl; hilarious,positive
" if i can buy sleep for you, i will... that`s what you need!",positive
" today 'sonny with a chance' came to brazil, i loved it!! you`re amazing <33 please reply",positive
